listing_id,review_id,comments,price,city,cleanliness,safety,location,cleanliness_sent_compound,location_sent_compound,safety_sent_compound,overall_sent_compound
942885.0,8.168471394859535e+17,The terrific location and photos accurately depict the home.,217,Portland,0,0,0,,,,0.4767
942885.0,8.298664638014469e+17,"This house is located in a prime location, close to many restaurants. When we arrived, the house was impeccable and the kitchen was full of snacks for us. The backyard is perfect for leisure activities, with a ping pong table, chairs, and a grill. Max is extremely responsive, and helped us with everything we needed, from replying to all our messages to preparing a pack and play for our baby. Highly recommended.",217,Portland,0,0,1,,0.0,,0.8746
942885.0,8.428619349585377e+17,Spacious house in a great location. Very friendly and responsive host. Will stay there again in a heartbeat!,217,Portland,0,0,0,,,,0.8921
942885.0,8.48597941195585e+17,We had such a great time visiting!,217,Portland,0,0,0,,,,0.6588
942885.0,8.746892350737747e+17,Really enjoyed our stay here - very comfortable house in a great area of Portland. The pool table was so fun and we loved the view of the magnolias and bamboo in the back yard.,217,Portland,0,0,0,,,,0.9658
942885.0,8.994459159703037e+17,"I hesitate to say how great this place is for fear that we will never be able to stay here again.   This was our second stay here, and I challenge anyone to find a better value in Portland.  This is a large<br/>and wonderful house centered in what is arguably the best area in the city;  NW23rd Street (Nob Hill).   This wonderful, leafy, relaxed area of restaurants and shops is literally a one-minute walk from this fantastic property.  And yet this is a quiet street.  An amazing combination that makes us already discussing our next visit and feeling sad that our week is over.",217,Portland,0,0,0,,,,0.9784
942885.0,9.14571799296542e+17,Max’s place is in a great location just a few steps away from NW 23rd but is very quiet and peaceful. The place is spotlessly clean. The house is very spacious and the bedrooms are huge. We had a very simple check in process and Max and Patti were very helpful and flexible. Would stay again!,217,Portland,1,0,0,0.4019,,,0.9679
942885.0,9.18210709497881e+17,"You can't beat the location of this property! It is just steps away from Portland's 23rd Ave. and all of the world class restaurants, coffee shops, shopping, and people watching. You won't need a car, but if you have one there is off street parking which is gold in this neighborhood. The house is spacious as advertised. It has been beautifully updated while maintaining the original character and architecture. The rooms are large  with high ceilings. The kitchen is very well appointed. The deck off the dining room has seating for six and there are adirondack chairs on the lawn below the deck. The back yard is a lush, private, almost secret garden. Max and Patti are very responsive - wonderful hosts! You'll love this property!",217,Portland,0,0,0,,,,0.9833
942885.0,9.39266356451056e+17,"Great home, perfect location!  We loved staying here, the beds were extremely comfortable, and the bathrooms were updated and clean.  This house has a bunch of charm without any of the creepiness that sometimes comes with an old house.  We played pool, and enjoyed the privacy of the bamboo forest.  And we deeply appreciated having A/C since Portland was having a heat wave during our stay.<br/>Max and Patti were great hosts!  They let us know that the washer was broken and offered to pay for laundry services nearby (luckily we didn't need it, but it was a generous offer).  They were extremely responsive to our questions, and allowed us a late checkout when one of us had a bad migraine on check-out day.<br/>The neighborhood is awesome, with an excellent restaurant literally across the street.  <br/>We will definitely be back, and hope we can stay here again!  It was a great Portland home base and exactly what our family of 4 + doggie needed.",217,Portland,1,0,1,0.8805,0.6542,,0.9936
942885.0,9.53693330078788e+17,"Patricia & Max have a beautiful vintage home in the alphabet neighborhood. The property is perfectly located and has the added extreme benefit of included FREE PARKING!!! The home is spacious and in perfect condition, with a really well stocked kitchen and a great outdoor PRIVATE deck for lovely meals outside. The beds are super comfy and the sheets are top of the line. This is one of the best properties we’ve experienced - I’m a host with numerous properties, so this is a serious recommendation!!!!!",217,Portland,0,0,0,,,,0.9913
942885.0,9.646583649695686e+17,Patti was so helpful and responsive with our early check in. The house was better than we expected with a perfect location close to the street car and tons of great restaurants and shopping steps away. The temperature was 100F+ while we were visiting but the a/c units kept us cool. We would definitely stay again!,217,Portland,0,0,1,,0.8934,,0.9416
942885.0,9.726307146119503e+17,Amazing place to stay while in Portland! Highly recommend to anyone that’s wants a beautiful home for a vacation. Restaurants/bars and shopping all within a few hundred yards. So much to do. Will definitely be back next year! Thank you for being an incredible hosts!,217,Portland,0,0,0,,,,0.9483
942885.0,9.798187760502456e+17,"Absolutely loved everything about this house.  The location can't be beat and the house is clean, comfortable and has everything you need.  Highly recommend staying here if coming to Portland.",217,Portland,1,0,0,0.7184,,,0.9183
942885.0,9.899866603026176e+17,"Max’s place was great and was just as advertised. The location was incredible and very walkable, and near a bunch of cool shops and restaurants. The outdoor space and big common areas were great to have as well.",217,Portland,0,0,1,,0.3182,,0.9118
942885.0,9.936603390415794e+17,"Max’s place is very spacious and comfortable. Everyone slept well in each bedroom. The place couldn’t be located in a better location. You are just hundreds of feet away from anything you need. The hosts were very responsive, accommodating and thoughtful. Everyone in our group loved the home and would definitely want to stay again.",217,Portland,0,0,0,,,,0.9631
942885.0,9.9939933800554e+17,Perfect place just steps from restaurants and shops!,217,Portland,0,0,0,,,,0.6114
942885.0,1.0044430343846156e+18,A lovely place in a lovely neighborhood <br/>Thankful 🙏 A+++ makes me want to move to Portland !,217,Portland,0,0,0,,,,0.8478
942885.0,1.00881917134407e+18,"The location is incredible, and just steps away from fantastic shopping and restaurants. <br/>Thank you Max and Patti!",217,Portland,0,0,0,,,,0.5983
942885.0,1.0226254030000206e+18,"This was a beautiful home in the heart of northwest Portland. There's plenty of space to spread out despite being in a dense neighborhood that's right down the street from numerous restaurants. Parking was easy in the private driveway, plenty of beautiful trees surround the house to give you privacy despite being in busy area, and lots of amenities available in the home. We enjoyed the TV with all sorts of streaming services, pool table, washer/dryer, and full size fridge with ice maker. Additionally Max accommodated us by setting up two cribs for our kids so that they could sleep comfortably. Very happy with our stay in Portland!",217,Portland,0,0,0,,,,0.9783
942885.0,1.0320167295426684e+18,"A lovely period home in the perfect location!  On a quiet residential street, just 1/2 block from the shopping and foodie fun of NW 23rd Ave, the house has spacious family areas, private off-street parking, and a  beautiful private back yard.  This was our family’s combined celebration for the holidays and kids birthdays, and the house comfortably accommodated three adults staying full time, plus our two local daughters who joined us each day to hang out and have dinner and movie or game nights. Max and Patti were gracious and accommodating hosts, even letting us check in early since nobody had booked the day before, and making sure I had the cookware needed to make our traditional holiday meals.  From the comfortable beds and linens, to the thoughtful hosts and perfect location, this property helped my whole family have a wonderful week together!  We would happily stay again.",217,Portland,0,0,0,,,,0.9919
942885.0,1.0921480567752906e+18,"Max's place was exactly as advertised, which was great because we had a 2-week stay while some construction work was ongoing at our home. Coffee shops and bars within easy walking distance, Trader Joe's and Fred Meyer just a little further. Overall a great place to visit like a local.",217,Portland,0,0,0,,,,0.9274
942885.0,1.0951098731811718e+18,"Great place to stay with friends or family with 3 bedrooms and 2.5 baths, pool and ping pong tables, usable kitchen, nice deck with a dining table (if only the rain ever stops!), and plenty of social space in the living/dining areas. Very walkable area on Johnson just off NW 23rd.",217,Portland,0,0,1,,0.0,,0.8655
942885.0,1.111693105334858e+18,"Had a fantastic 10 days stay at Max’s place off NW 23rd. It had everything we needed, was clean and comfortable. Excellent value for our family of 6. Highly recommend!",217,Portland,1,0,0,0.7184,,,0.9571
942885.0,1.118220153049636e+18,Willkommene Alternative zu einem Hotel. Eine gute Lage und viele Möglichkeiten.,217,Portland,0,0,0,,,,0.0
942885.0,1.1349601734125553e+18,We absolutely loved staying at Max’s house! The location is fantastic. The inside and outside of the house are lovely. We enjoyed the pool table and ping pong table. The beds were very comfortable. Max was quick to respond when we had questions. We would definitely stay at Max’s house again!,217,Portland,0,0,0,,,,0.9711
942885.0,1.1450425795811748e+18,"Amazing stay in the NW district. Literal steps away from restaurants, cafes, shops and easy access to the interstate. Quiet neighborhood even though it is just off a busy street. Definitely recommend staying here!",217,Portland,0,0,0,,,,0.9041
942885.0,1.1509347262157172e+18,"Perfect location.  Spacious rooms, enjoyed the pool table.",217,Portland,0,0,0,,,,0.7906
942885.0,1.1806125856259e+18,"Location, location, location!  Best spot on 23rd, in the heart of NW Portland.  Max was easy to communicate with and this place has a darling back yard.  We’ll be back!",217,Portland,0,0,0,,,,0.9492
942885.0,1.1856620709118728e+18,"We loved this place. Quiet and secluded but just a block away from shops and restaurants. We walked to a massive forested park and the Rose Test Garden. The house had everything we needed. It was spotless. The furniture was comfy, the kitchen immaculate, the rooms spacious. We sat outside on the deck in the morning. It was 90+ degrees during our visit, but the air conditioners kept everything cool. Max was incredibly responsive. He went above and beyond to return some clothing I accidentally left in one of the closets. Great host. Great home. Would definitely stay again.",217,Portland,1,0,0,0.0,,,0.9583
942885.0,1.2016100448663045e+18,"This place was even better than we expected it to be. Our family of five loved the beautiful, private, shaded yard (with a ping pong table, to boot!), the comfortable bedrooms, the fantastic neighborhood (you can walk to the streetcar, grocery store, tons of shops and restaurants, Forest Park, etc.), and the way it felt like a home away from home. Max and Patti let us check in early and extend our stay and were incredibly responsive whenever we had a question or need. We hope to stay again next time we are in Portland. Highly recommend this place!",217,Portland,0,0,0,,,,0.9832
942885.0,1.206641446941529e+18,"This place is perfectly located to 23rd street, in the NW neighborhood. <br/>So, many restaurants and shops, within walking distance. And so close other drivable locations. <br/>The house is comfortable, clean, private, with a large kitchen that allowed us cook great meals, practically everyday.<br/>I highly recommend for anyone to stay here, when visiting Portland.",217,Portland,1,0,0,0.9168,,,0.9524
942885.0,1.2117566458494927e+18,"This was a perfect stay in Portland! Location, set-up, comfort! Everything. so comfy!",217,Portland,0,0,0,,,,0.795
942885.0,1.2175444458412695e+18,"This a beautiful house in a wonderful walkable neighborhood. We really loved having the pool table and ping pong table in the backyard. Just as advertised, the house is quite spacious and very comfortable.",217,Portland,0,0,1,,0.8225,,0.9467
942885.0,1.2226434931063206e+18,"Spacious home with comfortable backyard. The neighborhood was filed with small shops, restaurants, bars, and breweries all walkable. As well as close to the walking paths that lead to the Japanese Gardens. Great location.",217,Portland,0,0,1,,0.2732,,0.8591
942885.0,1.227687886507898e+18,"Super comfortable,  every amenity a traveler could dream of, well maintained, very peaceful,  beautiful PNW greenery viewed from every window. The top place I have stayed at on my long list of Airbnb stays.  We really enjoyed the ping pong and pool table.  Fun and beautiful neighborhood w delicious restaurants  and bakery close by.",217,Portland,0,0,0,,,,0.9875
942885.0,1.237156287470518e+18,Big space in a vibrant neighborhood. Host was responsive and provided detailed instructions and information. All amenities made it feel like home.,217,Portland,0,0,0,,,,0.8126
4512280.0,22639072.0,"Kip & Kristin were one of my first experiences with Airbnb and they have absolutely spoiled me for my future experiences. The house was gorgeous, the rooms cozy, and they were beyond accommodating. They were an abundance of information and suggestions of things to do around the city, and they were a pleasure to spend time with. 
<br/>I highly recommend this as an excellent base to explore the wonderful city of Portland from",61,Portland,0,0,0,,,,0.9577
4512280.0,22782844.0,"The hosts were warm and welcoming. We arrived late and left early, but were both welcomed and sent off. Although it was a little chilly, we were provided with our own slippers. The house was beautiful and felt very clean. It was our first booking on airbnb and we really enjoyed it.",61,Portland,1,0,0,0.7841,,,0.9671
4512280.0,124386413.0,Everything was as advertised.  Hosts were super nice and very welcoming.  Enjoyed my stay and would stay there again.,61,Portland,0,0,0,,,,0.9256
4512280.0,125430483.0,Great place! Would recommend to anyone coming to visit Portland.,61,Portland,0,0,0,,,,0.784
4512280.0,132889237.0,Thank you for being so accommodating. The bed was so comfortable.,61,Portland,0,0,0,,,,0.7745
4512280.0,135692677.0,"Kristin and Kip were awesome. They definitely made me feel at home. Hospitality should be both of their middle names. I traveled alone to Portland and they gave me so many fun suggestions, gave and drew me maps around the city, and even let me is their bike to travel around Portland. This was the best Airbnb stay I've ever experienced.",61,Portland,0,0,0,,,,0.9271
4512280.0,136963473.0,Terrific location and a very friendly welcome to a beautiful corner of Portland.  Thank you Kristin!,61,Portland,0,0,0,,,,0.9482
4512280.0,138022213.0,This was a wonderful place to stay. I highly recommend this home.,61,Portland,0,0,0,,,,0.7574
4512280.0,139131415.0,"I loved staying here.  Kristin was welcoming and helpful with recommendations.  It's right on a neighborhood greenway so getting here by MAX and bike was swift and comfortable.  I love that the place is right on the main drag of the walkable business district.  The restaurants and pubs here were the coolest and most friendly of anywhere I've found in Portland. Sellwood was very bikeable, walkable and I felt completely safe in all parts of the neighborhood in the evenings.<br/>The room was spacious, comfortable, clean and the antique clawfoot tub was just so cool. I'd gladly stay here again.  The central, walkable location made it an ideal base camp for exploring Sellwood and West Moreland.",61,Portland,1,1,1,0.9039,0.9577,0.9039,0.9897
4512280.0,139892562.0,The room was very comfortable - had 3 nights of the best sleep!  Great location - right off from the main drag of Sellwood.  Great price for the location and convenience and comfort. Kristin and Kip were wonderful hosts.  My first choice for future visits to Portland!,61,Portland,0,0,0,,,,0.9715
4512280.0,144879858.0,Excellent host! Thanks for the beautiful room for 2 nights,61,Portland,0,0,0,,,,0.8955
4512280.0,146389135.0,"This home is located in a great neighborhood, with many places to eat and shop. The house itself is a cool older home. I requested to stay the same day, and Kristin got right back to me and left me information for how to enter the house if I didn't arrive during normal check-in times. Kristin was a great host and her family were all very pleasant to me. The accommodations were exactly as described in the description. Thanks for a very nice stay.",61,Portland,0,0,0,,,,0.9642
4512280.0,147085222.0,"Great place to stay! They were nice, friendly, and provided me with resources while I was in Portland! Located in a cute little neighborhood!",61,Portland,0,0,0,,,,0.9322
4512280.0,148041652.0,"Great room, great location! Would've stayed longer if I could.<br/>Thank you,<br/>Tatjana",61,Portland,0,0,0,,,,0.8588
4512280.0,153331647.0,"Real chill part of Portland with loads if cool businesses, bars, eateries within walking distance. Super accommodating hosts in a clean and cozy house.",61,Portland,1,0,0,0.765,,,0.836
4512280.0,154080227.0,Kristin and Kip are an interesting and gracious couple. Their home is comfortable; the neighborhood is a paradise for foodies. There have been many positive comments left by a multitude of guests. I echo these.,61,Portland,0,0,0,,,,0.9545
4512280.0,154489846.0,"Kristin and Kip were so welcoming and kind.  My best friend and I really enjoyed our stay in their beautiful home.  They gave us great recommendations, and the location was so close to everything ! I will recommend their place to anyone!",61,Portland,0,0,1,,0.6588,,0.9841
4512280.0,154938801.0,The place is located in a nice residential neighbourhood. Lots of good eats and drinks. Kip is great at pointing out the good spots in Portland. Expect lots of good conversation.,61,Portland,0,0,0,,,,0.9393
4512280.0,156181588.0,"Kristin and Kip are wonderful hosts. Their home is warm and inviting, very comfortable and clean. The neighborhood was so fun and pretty, we really enjoyed walking around to the local businesses. They were quick to respond to inquiries, had great suggestions for things to do on our trip, and helped make our weekend trip a fantastic experience. Hope to be back soon!",61,Portland,1,0,0,0.8676,,,0.9888
4512280.0,156927351.0,"Im ruhig gelegenen Haus von Kristin und Kip habe ich mich von der ersten Minute an wohlgefühlt. Eine unkomplizierte Athmosphäre macht den Aufenthalt zum reinen Vergnügen. Kristin hat jede Menge Tips zur Hand und pflegt eine gute Kommunikation mit den Gästen. Die Unterkunft ist sehr charmant und sauber, das Bett war prima. Gute Einkaufsmöglichkeiten um die Ecke. Die Anbindung an dem öffentlichen Nahverkehr ist leider nicht die beste, man muss ca. 15 min zu Fuss gehen.<br/>Ansonsten kann ich die Adresse nur wärmstens empfehlen",61,Portland,0,0,0,,,,-0.969
4512280.0,157864604.0,Beautiful family home in a great neighbourhood full of coffee shops and restaurants. Brought my bike with me and was really easy to bike from here to the other hip neighbourhoods on the east side and even downtown along the river pathway which is only a couple blocks away from the house. Kristin and Kip were great hosts and made me feel at home right away.,61,Portland,0,0,0,,,,0.9371
4512280.0,158861126.0,The host Kristin was very accommodating. I felt welcomed upon meeting her and that she was helpful with suggesting a nearby place to grab something to eat. The guest room was quaint and the bed was very comfortable. I had a great stay here and would recommend her!,61,Portland,0,0,1,,0.6369,,0.9401
4512280.0,160594289.0,Great room with a great host in a great little neighborhood.,61,Portland,0,0,0,,,,0.9231
4512280.0,161066861.0,Kristin and Kip are awesome! Super friendly and more than willing to help you find your way and learn about Portland.,61,Portland,0,0,0,,,,0.9348
4512280.0,162633534.0,"The room, neighborhood and hosts were great. Definitely recommended.",61,Portland,0,0,0,,,,0.8225
4512280.0,162900219.0,"Nice place, good food in the area, easy to get to other parts of the city on transit. Kip was very helpful getting situated and with food recommendations.",61,Portland,0,0,0,,,,0.8932
4512280.0,164323383.0,"If you are a single person looking for a place to stay in the heart of the Sellwood area, this is a great option.  Nice people and a very convenient location.",61,Portland,0,0,1,,0.4215,,0.9022
4512280.0,165423623.0,"I loved staying at Kristin's place!  The house is beautiful and comfortable.  The bedroom and bed were great.  I had everything I needed, including a great cup of brewed coffee in the morning.  Kristin and Kip were both wonderful hosts and I will certainly want to stay there again the next time I am in the area.",61,Portland,0,0,0,,,,0.9798
4512280.0,165721135.0,Kristin's place was a wonderful place to stay and right next to a couple of restaurants and shops. Try either/or coffee if you're in sellwood!,61,Portland,0,0,0,,,,0.6114
4512280.0,166169084.0,Had a very comfortable stay ! Hosts provided really helpful suggestions for nearby places to go/see & how to get around. I'd stay again my next Portland visit.,61,Portland,0,0,1,,0.4754,,0.7893
4512280.0,166863839.0,"Kristin and Kip were incredible! I stayed here when I first moved to Portland, and they went above and beyond to make sure I felt comfortable in the city, knew how to get around, and settled in to my new apartment - even inviting me to their 4th of July barbecue!",61,Portland,0,0,0,,,,0.8168
4512280.0,167131394.0,The location is great and Kristin was a great host,61,Portland,0,0,0,,,,0.8481
4512280.0,167754872.0,"Fabulous neighbourhood, very welcoming and helpful hosts.",61,Portland,0,0,0,,,,0.8643
4512280.0,168625006.0,Ich wurde sehr freundlich empfangen und ich erhielt wertvolle Tipps zur Umgebung inkl. Karte.<br/>Die Unterkunft befindet sich etwas von Downtown entfernt. ÖV Anbindung ist aber gut und in Fussdistanz befinden sich gute Bars und Restaurants. Eine top Unterkunft.,61,Portland,0,0,0,,,,0.2023
4512280.0,169509647.0,"The house is superbly located steps away from shops and restaurants in the lovely Sellwood neighborhood. There's a large park and river a bit farther, but still within walking distance.  I didn't use public transportation...it's about a 35 minute car commute to the airport. <br/>I wasn't sure if the 2 chickens would wake me up at sunrise, but they let me sleep in a bit! It was a quiet and comfy home, would definitely stay again!",61,Portland,0,0,1,,0.0,,0.6238
4512280.0,170518430.0,"Loved the hosts Kristin and Kip, they are warm, down to earth, friendly people and always ready to help give suggestions for your stay. The house is very comfortable, no issues. Loved the neighborhood!!! Lots of excellent restaurants and places to grab a drink. Would stay again.",61,Portland,0,0,0,,,,0.9497
4512280.0,171054782.0,"The house was super convenient for me since I came with a car. It's a bit off the beaten path so I'm not sure about travel time of public transit commute to downtown or nightlife destinations. The house was very welcoming, the room was clean and the bed was comfortable. I really only used the space for sleeping so I can't say much else. Kristin was communicative and there were numerous booklets in the room with suggestions of places to visit, if you want or need that kind of thing. I would recommend this room.",61,Portland,1,0,1,0.8479,0.5994,,0.8972
4512280.0,172086068.0,"Great location, nice house, clean room and very friendly hosts! I would happily stay there again in the future.",61,Portland,1,0,0,0.9244,,,0.9515
4512280.0,172730047.0,"I had a quick overnight at Kristin & Kip's place.  They were very thoughtful in making personalized recommendations for food and beer in the neighborhood, for a good, scenic running path suggestion-- and even offering to pick me up from the light rail stop.  Above and beyond!  Really, they couldn't be nicer!  Even the cat was friendly, for a cat ;)  The room was comfortable and breezy-- the airy window and ceiling fan made for ideal sleeping conditions.  The neighborhood was super cute and quirky and felt very safe even after dark (important for me, as I was traveling solo), though many of the shops were closed during the time I was there.  I arrived mid-evening and left early morning.  <br/>As much as I enjoyed my stay, I would note that this neighborhood might be best for those with a car or who are not as interested in being ""downtown,"" or who have more time to spend than just passing through.  Those three things for me made the location not quite right for me--- that's on me though. <br/> I was limited on time in my first visit to Portland, so was hoping to spend some good QT in the heart of the city, getting to know it.  I found that it takes longer than I had prepared for from Kristin's home to get to/from downtown by transit.  It is totally doable and there are MANY options, but it is not quick. Buses are very close by, and the light rail is ~1 mile.  This travel was just a little trickier to navigate with luggage.  I noted this with the lovely hosts (REALLY not trying to be difficult), and they graciously responded with an offer to pick me up.  I ended up walking from the light rail to their home because it was a BEAUTIFUL evening and I had been sitting, traveling all day and it felt good to move.   I ended up using Uber to get back to the city/Union Station after I left in the morning.  It worked out just right in the end, but I wanted to note this for other travelers.  This wouldn't dissuade me from staying with Kristin again (I'd love to be in the neighborhood when that sock store and all the other cute little places were open!), just would want to be prepared.",61,Portland,0,1,0,,,0.8977,0.9953
4512280.0,174390330.0,"Kristin is a phenomenal AirBnB host and welcomed me with open arms. She showed me around the house and also gave me the highlights of the neighborhood. Her place is clean, spacious, and located in one of the best neighborhoods in Portland, Sellwood. Sellwood has everything you could want - great food, drinks, shops, and food trucks - and I highly recommend staying in Sellwood for your stay in Portland. Hope to stay with Kristin next time I'm in Portland!",61,Portland,1,0,0,0.7845,,,0.9622
4512280.0,175020001.0,"The owners were very relaxed and accommodating, the location was great— I had a lovely and comfortable time.",61,Portland,0,0,0,,,,0.8908
4512280.0,175793485.0,Kristin and Kip were very welcoming and nice. The room was clean and had everything I needed. The area is my favorite in Portland with cafes and restaurants and parks at a walking distance. I would definitely stay with Kristin again!,61,Portland,1,0,0,0.4019,,,0.9319
4512280.0,177416288.0,"Kristin and Kip were extraordinary hosts! They told us all about cool things to do in the neighborhood and directed us to a beautiful hike just outside of town! They helped make our four days in Portland relaxed, comfortable and exciting!",61,Portland,0,0,0,,,,0.9499
4512280.0,180943385.0,"Kirstin and the house are amazing! She and Kip are so welcoming. They gave me amazing recommendations for what to see and eat, and I'm so glad I followed them! The house and quarters are really nice - clean and homey. The bed is very comfortable, great shower and bathroom. I also appreciated the coffee every morning! They were also just fun to talk to when I got in every day. Overall, an amazing stay. I would totally stay here again, and recommend it to friends visiting Portland as well! :)",61,Portland,1,0,0,0.7233,,,0.9944
4512280.0,181411283.0,Kristin and her husband are very welcoming and will love to chat with you about the local eateries and shops!,61,Portland,0,0,0,,,,0.8264
4512280.0,183590171.0,"Wonderful and welcoming home & room to rest, recharge, and get to know cozy Portland.<br/> Friendly & helpful host and hostess.  Recommended!",61,Portland,0,0,0,,,,0.9286
4512280.0,185015170.0,Kristin and Kip provided an awesome place to stay. Its about a mile walk from the Max stations so not too far from transit. Bus stops are closer amd only about a 12-15 dollars Uber to the city center. Kip provided a map and gave a great run down on cool places to go through out the city. Bed and room were comfy and private. Bathroom had a raised claw foot shower and everything you would need. Great stay!,61,Portland,0,0,1,,0.0,,0.9359
4512280.0,185841534.0,"Very nice location in the Sellwood area of Portland, within easy walking distance of many good restaurants! The hosts were warm and welcoming, and the room quiet and clean.",61,Portland,1,0,0,0.7579,,,0.9401
4512280.0,187282952.0,"Great house, great location. They were very friendly and gave great tips on where to eat and run in the neighborhood. Very nice and also respected my privacy. Were very flexible in regards to a change of date I had to make at last minute. Would stay again!",61,Portland,0,0,0,,,,0.9763
4512280.0,189769771.0,"Fantastic Airbnb! Kristin and Kip were completely welcoming and had suggestions for ""what to do"" and ""where to go"" in every category I inquired about. Their love for Portland really shows! <br/>Their house is lovely and the room was spacious, clean, and comfortable and right across from the bathroom. <br/>Public transportation was easily accessed (~15 minute walk to a train that goes directly downtown or a bus stop one block away which requires only one connection to get downtown and goes directly through some other interesting neighborhoods). <br/>Sellwood is a lovely area. While it's a little way from downtown it was perfect for me! The neighborhood is quiet and very safe with a number of cute antique shops and great food options. There is also a large, nearby riverfront park which I took advantage of on my last day. It's a nice place to walk, sit, read, even take a nap.<br/>I'd recommend this Airbnb to anyone and would definitely stay again!",61,Portland,1,1,1,0.8689,0.25,0.8908,0.9949
4512280.0,243912537.0,Super place with warm and friendly hosts.  Cosy bedroom and we slept extremely well.  Unfortunately it was a short stay but we’ll definitely be back!,61,Portland,0,0,0,,,,0.8271
4512280.0,245323220.0,Kristin’s place is awesome and in such a cool neighborhood! Her and her boyfriend were so friendly and super helpful. I will always try to stay here when I come to Portland :),61,Portland,0,0,0,,,,0.9673
4512280.0,246972444.0,"Very well organized. A very welcoming home in a safe, nice neighborhood close to cafes, shops, restaurants and the bridge. Comfortable bed with clean sheets, beautiful shower & nice porch area to have coffee in the morning. Would definitely recommend this place to anyone traveling to Portland!",61,Portland,1,1,1,0.9136,0.8357,0.8357,0.9808
4512280.0,248147567.0,Clean quiet neighborhood... Bed was super comfort,61,Portland,1,0,0,0.4019,,,0.8442
4512280.0,248566920.0,"Kristin was such an excellent host. The room was perfectly clean and the tastefully decorated. She was extremely kind and welcoming. She provided expert insight and stellar advice. I couldn’t have had a better experience. I was traveling to Portland without a solid plan, and she took the time to tell me all of the cool neighborhoods to check out. The neighborhood the house is located in is super cool. There’s lots of cool shops and stuff to do. I had an excellent experience and highly recommend Kristin. She’s the best",61,Portland,1,0,0,0.7845,,,0.9908
4512280.0,249767653.0,Very friendly hosts! Lovely neighborhood.,61,Portland,0,0,0,,,,0.8338
4512280.0,250589502.0,Feels like home. Close to many fun restaurants and shops. Very peaceful.,61,Portland,0,0,1,,0.5106,,0.8516
4512280.0,253537001.0,What a cool find! Cool house with neat shops and restaurants literally right around the corner. We got great recommendations from Kristin and felt like visiting extended family.,61,Portland,1,0,0,0.6486,,,0.9259
4512280.0,256486757.0,"I couldn't join my girls for this trip, so I asked my 15 year old daughter what she thought of the place and transcribed her review:<br/>""The bed was comfortable. The shower was really cool. It was like a rain shower, Dad. The stairs were creaky. LOL. I think that's it. Really? DAD! Stop! Just click finish! They suggested a great breakfast place. That's it.""",61,Portland,0,0,0,,,,0.9265
4512280.0,258209871.0,Great host and a very welcoming and homey stay! Would recommend to everyone :),61,Portland,0,0,0,,,,0.9199
4512280.0,258805038.0,"Nice, comfortable place to stay!",61,Portland,0,0,0,,,,0.75
4512280.0,260394207.0,"Kristen’s house is full of love and family.  They are friendly, inclusive and interesting people.  I would stay here again.",61,Portland,0,0,0,,,,0.8779
4512280.0,262123134.0,Kristin and Kip were great hosts with lots of terrific suggestions for navigating the area. I loved the local restaurants and the art scene in Sellwood. Thanks again!,61,Portland,0,0,0,,,,0.9359
4512280.0,262685010.0,"We got so lucky with our instant booking here at Kristin's. She was so easy to communicate with and made sure to be available when we arrived so that she could welcome us to her home. Our room was big and right across from the bathroom - perfect for one night in Portland, super easy to get to and from, and the Sellwood neighborhood was walkable with lots of shops and great places to eat. We loved everything about our stay here!",61,Portland,0,0,1,,0.9393,,0.9854
4512280.0,265332907.0,This was a great place to stay for a first time in Portland! They were full of good advice and made us feel right at home.,61,Portland,0,0,0,,,,0.807
4512280.0,266901052.0,Excellent location and warm host<br/>Highly recommend for a getaway,61,Portland,0,0,0,,,,0.7964
4512280.0,273052941.0,"Kristin's place is in the perfect location to explore Portland like a local. Sellwood is an amazing neighbourhood with many fantastic restaurants, coffee shops, craft beer bars and lovely stores.. all within walking distance. The home and room were charming, clean and comfortable. Kristin and Kip gave us some great local tips and advice and made us feel very welcome. Highly recommended!",61,Portland,1,0,0,0.8689,,,0.9893
4512280.0,273620937.0,I have stayed here previously and would go back again. Very comfortable and welcoming.,61,Portland,0,0,0,,,,0.7755
4512280.0,274278395.0,Kristin is very friendly and accommodating. She gave us a lot of info of the surrounding areas and even provided some maps! The bed was comfy and everything was very clean.,61,Portland,1,0,0,0.4576,,,0.7768
4512280.0,275734190.0,"Kristin’s place was exactly what I needed.  A quiet place to study, rest and sleep.  There are lovely places to eat and get coffee just around the corner.  Wish I had time to hit the antique stores!",61,Portland,0,0,0,,,,0.7777
4512280.0,276781141.0,"Loved my short and sweet visit with Kristin and Kip. Their place is cozy and feels like you're really living in someone's home -- they were also super helpful with suggestions for things to do, as we were visiting Portland for the first time. The neighborhood they're in is really cute but has a lot going for it, with tons of food and drink options, as well as little shops. Downtown is a pretty short half hour bus ride in as well.",61,Portland,0,0,0,,,,0.9601
4512280.0,278781208.0,Amazing stay with Kip and Kristen. Everything from giving us the best Portland experience to just being so responsive with anything. My wife and I would definitely recommend this Gem and will be back.,61,Portland,0,0,0,,,,0.9574
4512280.0,280206702.0,Kristin is an amazing host. She’s so sweet and helpful :) Felt like visiting family!,61,Portland,0,0,0,,,,0.9479
4512280.0,281357735.0,A wonderful night’s sleep right near the heart of the city!,61,Portland,0,0,1,,0.8478,,0.8478
4512280.0,282944177.0,Thanks for being such great hosts!,61,Portland,0,0,0,,,,0.807
